Id,date,Open,High,Low,close,Vol.,Change %
3162,14-Mar-19,"3,865.10","3,914.70","3,828.40",3879,2.86M,0.36%
3163,15-Mar-19,"3,879.00","3,935.70","3,874.80",3924.3,3.11M,1.17%
3164,16-Mar-19,"3,924.40","4,050.60","3,923.70",4006.4,3.46M,2.09%
3165,17-Mar-19,"4,006.40","4,009.80","3,956.30",3981.5,1.87M,-0.62%
3166,18-Mar-19,"3,981.50","4,032.30","3,958.50",3990.2,2.62M,0.22%
3167,19-Mar-19,"3,990.20","4,029.90","3,972.40",4017,2.99M,0.67%
3168,20-Mar-19,"4,017.00","4,050.00","3,985.30",4041.2,3.18M,0.60%
3169,21-Mar-19,"4,041.20","4,064.00","3,923.80",3982.2,3.88M,-1.46%
3170,22-Mar-19,"3,982.20","4,005.70","3,971.80",3990.4,2.83M,0.21%
3171,23-Mar-19,"3,990.40","4,018.20","3,980.80",4002.5,2.00M,0.30%
3172,24-Mar-19,"4,002.60","4,005.70","3,967.00",3994.7,2.04M,-0.20%
3173,25-Mar-19,"3,994.80","4,000.50","3,897.90",3937,2.86M,-1.44%
3174,26-Mar-19,"3,937.10","3,950.70","3,899.90",3942.8,2.53M,0.15%
3175,27-Mar-19,"3,942.80","4,043.30","3,936.20",4041.7,2.78M,2.51%
3176,28-Mar-19,"4,041.70","4,041.70","4,008.40",4025.6,2.11M,-0.40%
3177,29-Mar-19,"4,025.70","4,123.10","4,022.60",4102.2,3.30M,1.90%
3178,30-Mar-19,"4,103.70","4,138.10","4,057.10",4111.8,2.55M,0.23%
3179,31-Mar-19,"4,111.80","4,121.90","4,082.20",4102.3,2.43M,-0.23%
3180,1-Apr-19,"4,102.30","4,159.10","4,076.80",4145.1,3.22M,1.04%
3181,2-Apr-19,"4,145.10","4,899.60","4,143.50",4859.3,14.77M,17.23%
3182,3-Apr-19,"4,859.30","5,278.40","4,814.00",4968.7,13.83M,2.25%
3183,4-Apr-19,"4,968.70","5,042.50","4,789.20",4902.4,1.05M,-1.33%
3184,5-Apr-19,"4,902.50","5,029.40","4,888.30",5010.2,851.72K,2.20%
3185,6-Apr-19,"5,010.00","5,198.40","4,947.90",5046.2,952.18K,0.72%
3186,7-Apr-19,"5,046.10","5,219.50","5,033.70",5173.6,841.27K,2.53%
3187,8-Apr-19,"5,173.50","5,300.60","5,060.50",5245.2,928.23K,1.38%
3188,9-Apr-19,"5,245.00","5,245.90","5,095.20",5158.4,784.62K,-1.65%
3189,10-Apr-19,"5,158.40","5,404.10","5,142.90",5307.8,837.51K,2.89%
3190,11-Apr-19,"5,307.70","5,337.00","4,948.00",5022.6,943.49K,-5.37%
3191,12-Apr-19,"5,022.70","5,080.50","4,889.20",5054.2,779.14K,0.63%
3192,13-Apr-19,"5,054.20","5,093.40","5,011.60",5051.8,577.16K,-0.05%
3193,14-Apr-19,"5,052.00","5,153.50","5,010.70",5134.8,566.38K,1.64%
3194,15-Apr-19,"5,135.10","5,168.00","4,964.20",5032.3,688.20K,-2.00%
3195,16-Apr-19,"5,031.40","5,198.40","5,014.40",5180.9,631.05K,2.95%
3196,17-Apr-19,"5,182.10","5,230.90","5,165.50",5208.3,806.52K,0.53%
3197,18-Apr-19,"5,208.30","5,293.10","5,205.00",5264.7,727.97K,1.08%
3198,19-Apr-19,"5,264.80","5,282.40","5,192.10",5241,787.09K,-0.45%
3199,20-Apr-19,"5,241.00","5,327.00","5,240.20",5290.2,782.32K,0.94%
3200,21-Apr-19,"5,290.20","5,308.20","5,189.80",5243.5,811.41K,-0.88%
3201,22-Apr-19,"5,248.20","5,370.20","5,170.20",5346.7,920.77K,1.97%
3202,23-Apr-19,"5,346.50","5,594.40","5,291.40",5511.6,900.00K,3.08%
3203,24-Apr-19,"5,511.20","5,589.60","5,346.80",5415.6,994.04K,-1.74%
3204,25-Apr-19,"5,415.60","5,528.20","5,137.40",5209.1,955.36K,-3.81%
3205,26-Apr-19,"5,209.20","5,469.30","5,159.30",5298.3,1.03M,1.71%
3206,27-Apr-19,"5,298.20","5,318.10","5,225.40",5265.9,833.13K,-0.61%
3207,28-Apr-19,"5,265.70","5,332.50","5,234.40",5302.3,681.41K,0.69%
3208,29-Apr-19,"5,302.40","5,322.90","5,188.90",5235,775.82K,-1.27%
3209,30-Apr-19,"5,235.40","5,336.60","5,195.90",5320.8,697.42K,1.64%
3210,1-May-19,"5,321.10","5,396.30","5,319.50",5384.2,623.64K,1.19%
3211,2-May-19,"5,384.60","5,530.80","5,370.00",5493.8,722.23K,2.04%
3212,3-May-19,"5,493.60","5,844.20","5,478.70",5766.8,1.04M,4.97%
3213,4-May-19,"5,768.00","5,899.20","5,605.00",5830.9,920.61K,1.11%
3214,5-May-19,"5,830.80","5,838.20","5,708.20",5774.9,709.02K,-0.96%
3215,6-May-19,"5,775.10","5,801.40","5,630.50",5745.1,755.39K,-0.52%
3216,7-May-19,"5,745.50","6,019.80","5,745.50",5849.5,955.88K,1.82%
3217,8-May-19,"5,849.40","6,011.30","5,799.10",5990.3,757.13K,2.41%
3218,9-May-19,"5,990.50","6,206.00","5,990.00",6191.5,799.96K,3.36%
3219,10-May-19,"6,194.30","6,466.60","6,157.80",6386,907.94K,3.14%
3220,11-May-19,"6,386.60","7,373.80","6,386.50",7190.3,1.31M,12.59%
3221,12-May-19,"7,190.00","7,518.90","6,802.60",6984.8,1.35M,-2.86%
3222,13-May-19,"6,984.70","8,058.30","6,893.10",7806,1.20M,11.76%
3223,14-May-19,"7,806.40","8,323.90","7,674.00",7994.6,1.33M,2.42%
3224,15-May-19,"7,994.80","8,225.30","7,856.50",8164.6,1.13M,2.13%
3225,16-May-19,"8,164.80","8,293.30","7,720.40",7871.8,1.18M,-3.59%
3226,17-May-19,"7,871.90","7,924.00","6,998.60",7359.5,1.43M,-6.51%
3227,18-May-19,"7,359.90","7,458.50","7,189.40",7262.6,865.53K,-1.32%
3228,19-May-19,"7,261.90","8,253.40","7,252.30",8157.2,1.08M,12.32%
3229,20-May-19,"8,156.40","8,156.40","7,604.00",7965.3,958.81K,-2.35%
3230,21-May-19,"7,965.00","8,056.80","7,813.20",7930.3,804.88K,-0.44%
3231,22-May-19,"7,928.70","7,999.00","7,545.90",7635.7,821.40K,-3.72%
3232,23-May-19,"7,637.20","7,939.10","7,486.80",7852.1,815.14K,2.83%
3233,24-May-19,"7,852.80","8,124.10","7,775.40",7970.1,868.47K,1.50%
3234,25-May-19,"7,971.40","8,090.10","7,919.10",8027.4,691.27K,0.72%
3235,26-May-19,"8,029.60","8,718.60","7,866.50",8630.2,872.12K,7.51%
3236,27-May-19,"8,628.90","8,902.80","8,607.30",8760.1,907.96K,1.51%
3237,28-May-19,"8,759.40","8,794.10","8,568.80",8716.3,763.20K,-0.50%
3238,29-May-19,"8,715.60","8,747.20","8,435.30",8647.8,15.43M,-0.79%
3239,30-May-19,"8,647.80","9,045.90","8,054.70",8271.9,1.04M,-4.35%
3240,31-May-19,"8,271.40","8,578.80","8,135.00",8558.3,858.41K,3.46%
3241,1-Jun-19,"8,556.90","8,615.80","8,454.00",8545.7,686.75K,-0.15%
3242,2-Jun-19,"8,545.80","8,807.70","8,534.80",8728.6,614.54K,2.14%
3243,3-Jun-19,"8,728.60","8,734.90","8,102.70",8124.8,739.45K,-6.92%
3244,4-Jun-19,"8,118.10","8,118.10","7,494.00",7685.5,966.95K,-5.41%
3245,5-Jun-19,"7,685.60","7,885.00","7,590.40",7779.1,762.94K,1.22%
3246,6-Jun-19,"7,779.60","7,861.40","7,480.40",7784.9,651.82K,0.08%
3247,7-Jun-19,"7,785.80","8,099.40","7,749.40",7985.2,588.87K,2.57%
3248,8-Jun-19,"7,985.30","8,044.40","7,770.50",7901.4,485.81K,-1.05%
3249,9-Jun-19,"7,901.60","7,937.50","7,516.90",7635,554.48K,-3.37%
3250,10-Jun-19,"7,635.00","8,012.80","7,523.60",7987.8,641.38K,4.62%
3251,11-Jun-19,"7,987.80","8,010.40","7,714.50",7888,579.00K,-1.25%
3252,12-Jun-19,"7,888.00","8,198.10","7,805.80",8133.1,607.89K,3.11%
3253,13-Jun-19,"8,132.40","8,306.10","8,028.60",8219,574.21K,1.06%
3254,14-Jun-19,"8,218.60","8,685.30","8,153.20",8656.1,643.17K,5.32%
3255,15-Jun-19,"8,655.80","8,856.70","8,582.30",8812.5,608.69K,1.81%
3256,16-Jun-19,"8,812.20","9,332.00","8,771.10",8962.5,849.77K,1.70%
3257,17-Jun-19,"8,961.00","9,438.10","8,959.80",9318.8,738.80K,3.98%
3258,18-Jun-19,"9,318.90","9,336.10","8,962.70",9080.6,723.17K,-2.56%
3259,19-Jun-19,"9,080.70","9,295.10","9,044.00",9255.4,587.57K,1.93%
3260,20-Jun-19,"9,255.00","9,583.90","9,188.40",9517,693.62K,2.83%
3261,21-Jun-19,"9,517.70","10,184.30","9,517.40",10179.3,769.12K,6.96%
3262,22-Jun-19,"10,178.10","11,160.50","10,031.30",10721.7,1.09M,5.33%
3263,23-Jun-19,"10,721.50","11,361.30","10,557.80",10897.1,683.79K,1.64%
3264,24-Jun-19,"10,897.30","11,114.40","10,622.60",11046.4,566.96K,1.37%
3265,25-Jun-19,"11,046.60","11,833.90","11,033.70",11809.9,781.09K,6.91%
3266,26-Jun-19,"11,811.60","13,929.80","11,747.30",13063.8,1.48M,10.62%
3267,27-Jun-19,"13,062.40","13,422.00","10,493.50",11287.8,1.59M,-13.59%
3268,28-Jun-19,"11,288.40","12,461.80","10,970.50",12409.1,1.09M,9.93%
3269,29-Jun-19,"12,408.00","12,422.90","11,490.80",11906.5,834.62K,-4.05%
3270,30-Jun-19,"11,906.00","12,179.30","10,765.40",10818.6,880.77K,-9.14%
3271,1-Jul-19,"10,821.40","11,254.50","10,041.60",10616.6,1.04M,-1.87%
3272,2-Jul-19,"10,615.50","10,923.50","9,728.50",10835.9,1.12M,2.07%
3273,3-Jul-19,"10,835.90","11,931.80","10,835.90",11900.8,998.73K,9.83%
3274,4-Jul-19,"11,899.30","11,948.00","11,087.10",11163.1,840.34K,-6.20%
3275,5-Jul-19,"11,159.70","11,381.80","10,810.30",10970.2,772.67K,-1.73%
3276,6-Jul-19,"10,969.80","11,650.20","10,967.90",11268,688.96K,2.71%
3277,7-Jul-19,"11,267.90","11,524.60","11,108.10",11415.9,601.93K,1.31%
3278,8-Jul-19,"11,415.80","12,332.30","11,304.80",12252.6,695.60K,7.33%
3279,9-Jul-19,"12,250.60","12,772.90","12,111.20",12541.5,847.84K,2.36%
3280,10-Jul-19,"12,542.80","13,134.40","11,594.90",12110.6,1.11M,-3.44%
3281,11-Jul-19,"12,111.60","12,111.60","11,029.00",11342.3,943.13K,-6.34%
3282,12-Jul-19,"11,343.70","11,881.40","11,109.80",11762.1,738.17K,3.70%
3283,13-Jul-19,"11,762.80","11,798.40","10,839.40",11364.9,747.71K,-3.38%
3284,14-Jul-19,"11,364.30","11,448.70","10,128.90",10200.1,840.76K,-10.25%
3285,15-Jul-19,"10,199.90","11,064.70","9,885.40",10845.9,956.52K,6.33%
3286,16-Jul-19,"10,844.00","11,019.50","9,375.30",9424.8,1.05M,-13.10%
3287,17-Jul-19,"9,425.10","9,983.60","9,082.60",9723.2,1.03M,3.17%
3288,18-Jul-19,"9,723.10","10,787.10","9,390.00",10651.4,974.49K,9.55%
3289,19-Jul-19,"10,651.60","10,758.40","10,160.70",10571.5,727.79K,-0.75%
3290,20-Jul-19,"10,571.90","11,155.60","10,462.00",10826.7,668.94K,2.41%
3291,21-Jul-19,"10,827.00","10,883.80","10,442.50",10714.4,562.17K,-1.04%
3292,22-Jul-19,"10,715.10","10,806.30","10,196.50",10412.5,591.27K,-2.82%
3293,23-Jul-19,"10,412.80","10,414.70","9,865.40",9888.7,663.38K,-5.03%
3294,24-Jul-19,"9,887.20","9,945.30","9,584.00",9804.3,639.54K,-0.85%
3295,25-Jul-19,"9,804.70","10,203.50","9,776.60",9945.3,545.85K,1.44%
3296,26-Jul-19,"9,945.20","10,436.10","9,724.20",9831,493.75K,-1.15%
3297,27-Jul-19,"9,830.40","10,232.30","9,389.10",9492.1,661.89K,-3.45%
3298,28-Jul-19,"9,491.10","9,798.50","9,401.10",9727.8,518.59K,2.48%
3299,29-Jul-19,"9,728.50","9,835.40","9,502.50",9580.9,510.90K,-1.51%
3300,30-Jul-19,"9,580.00","9,703.00","9,483.00",9580.7,511.51K,0.00%
3301,31-Jul-19,"9,580.30","10,100.00","9,562.40",10082,589.84K,5.23%
3302,1-Aug-19,"10,081.90","10,459.00","9,890.60",10380,608.37K,2.96%
3303,2-Aug-19,"10,380.50","10,664.80","10,330.50",10520.1,578.29K,1.35%
3304,3-Aug-19,"10,519.90","10,893.60","10,504.50",10815.7,508.75K,2.81%
3305,4-Aug-19,"10,816.10","11,017.70","10,568.80",10934.6,585.71K,1.10%
3306,5-Aug-19,"10,934.80","11,922.30","10,934.80",11816.8,769.63K,8.07%
3307,6-Aug-19,"11,817.60","12,291.90","11,237.00",11480.9,807.58K,-2.84%
3308,7-Aug-19,"11,481.00","12,114.50","11,406.40",12013.9,702.85K,4.64%
3309,8-Aug-19,"12,015.90","12,236.60","11,727.00",12191.6,592.15K,1.48%
3310,9-Aug-19,"12,190.00","12,225.30","11,885.00",12089.8,558.72K,-0.84%
3311,10-Aug-19,"12,090.50","12,185.00","11,281.60",11314.5,570.74K,-6.41%
3312,11-Aug-19,"11,314.60","11,728.40","11,146.10",11517.2,435.83K,1.79%
3313,12-Aug-19,"11,505.10","11,508.60","11,267.30",11394.2,391.08K,-1.07%
3314,13-Aug-19,"11,395.00","11,445.60","10,793.20",10892.9,540.78K,-4.40%
3315,14-Aug-19,"10,894.20","10,894.50","9,965.50",10049.4,745.59K,-7.74%
3316,15-Aug-19,"10,053.30","10,448.20","9,580.10",10303.4,930.05K,2.53%
3317,16-Aug-19,"10,300.90","10,734.00","9,788.60",10335.6,798.67K,0.31%
3318,17-Aug-19,"10,335.50","10,460.70","10,016.30",10218.1,497.77K,-1.14%
3319,18-Aug-19,"10,219.30","10,494.90","10,086.70",10312.7,441.11K,0.93%
3320,19-Aug-19,"10,312.80","10,923.90","10,267.80",10910.7,519.01K,5.80%
3321,20-Aug-19,"10,911.20","10,941.60","10,581.00",10752.6,515.47K,-1.45%
3322,21-Aug-19,"10,753.30","10,797.80","9,908.00",10141.5,717.65K,-5.68%
3323,22-Aug-19,"10,141.10","10,218.20","9,777.00",10105,520.75K,-0.36%
3324,23-Aug-19,"10,104.90","10,434.30","9,921.40",10388.7,436.26K,2.81%
3325,24-Aug-19,"10,389.40","10,415.90","9,917.50",10131,463.85K,-2.48%
3326,25-Aug-19,"10,132.10","10,307.00","9,935.20",10136.3,422.53K,0.05%
3327,26-Aug-19,"10,136.00","10,568.20","10,136.00",10371.8,568.77K,2.32%
3328,27-Aug-19,"10,372.20","10,387.60","10,060.20",10184.8,419.81K,-1.80%
3329,28-Aug-19,"10,184.70","10,271.30","9,629.60",9729.4,580.29K,-4.47%
3330,29-Aug-19,"9,729.10","9,729.10","9,343.00",9491,509.13K,-2.45%
3331,30-Aug-19,"9,494.10","9,675.70","9,370.20",9585.4,413.92K,0.99%
3332,31-Aug-19,"9,585.50","9,677.50","9,457.30",9594.4,311.49K,0.09%
3333,1-Sep-19,"9,594.70","9,799.50","9,533.60",9729.3,322.66K,1.41%
3334,2-Sep-19,"9,728.80","10,431.50","9,720.30",10348.8,542.79K,6.37%
3335,3-Sep-19,"10,348.10","10,756.80","10,283.50",10612.3,578.79K,2.55%
3336,4-Sep-19,"10,611.60","10,783.60","10,388.60",10568.2,504.45K,-0.42%
3337,5-Sep-19,"10,567.80","10,630.70","10,469.90",10566.9,402.09K,-0.01%
3338,6-Sep-19,"10,566.70","10,896.20","10,227.40",10309.3,643.02K,-2.44%
3339,7-Sep-19,"10,306.90","10,556.40","10,302.30",10461.1,393.57K,1.47%
3340,8-Sep-19,"10,461.60","10,578.00","10,266.30",10402.8,339.73K,-0.56%
3341,9-Sep-19,"10,402.10","10,478.00","10,095.70",10309,473.76K,-0.90%
3342,10-Sep-19,"10,308.70","10,379.80","9,970.70",10105.4,383.22K,-1.98%
3343,11-Sep-19,"10,104.90","10,257.50","9,908.90",10162.5,413.06K,0.57%
3344,12-Sep-19,"10,162.40","10,447.90","10,051.00",10415.1,413.22K,2.49%
3345,13-Sep-19,"10,415.20","10,441.40","10,174.10",10342.1,365.52K,-0.70%
3346,14-Sep-19,"10,342.20","10,421.40","10,253.70",10337.3,326.44K,-0.05%
3347,15-Sep-19,"10,337.30","10,360.40","10,272.00",10311.5,255.79K,-0.25%
3348,16-Sep-19,"10,311.30","10,360.50","10,108.50",10255.5,372.53K,-0.54%
3349,17-Sep-19,"10,254.60","10,273.60","10,153.50",10195.7,321.64K,-0.58%
3350,18-Sep-19,"10,195.70","10,257.50","10,119.30",10164.7,318.82K,-0.30%
3351,19-Sep-19,"10,164.60","10,297.60","9,707.60",10250.5,542.25K,0.84%
3352,20-Sep-19,"10,251.50","10,279.50","10,088.60",10172.7,362.07K,-0.76%
3353,21-Sep-19,"10,172.80","10,177.90","9,939.80",9993,326.17K,-1.77%
3354,22-Sep-19,"9,993.00","10,075.00","9,870.90",10031.6,337.06K,0.39%
3355,23-Sep-19,"10,031.30","10,048.80","9,656.30",9702.2,431.10K,-3.28%
3356,24-Sep-19,"9,702.70","9,793.80","8,069.40",8513.9,933.16K,-12.25%
3357,25-Sep-19,"8,512.30","8,729.80","8,245.10",8432.4,696.11K,-0.96%
3358,26-Sep-19,"8,432.50","8,463.10","7,773.60",8063.8,731.03K,-4.37%
3359,27-Sep-19,"8,063.80","8,257.40","7,882.10",8184.9,561.40K,1.50%
3360,28-Sep-19,"8,184.50","8,297.20","8,031.10",8208.5,457.79K,0.29%
3361,29-Sep-19,"8,208.00","8,226.80","7,922.10",8049.1,418.48K,-1.94%
3362,30-Sep-19,"8,048.90","8,318.50","7,749.00",8284.3,600.26K,2.92%
3363,1-Oct-19,"8,285.00","8,486.20","8,187.90",8302.7,533.95K,0.22%
3364,2-Oct-19,"8,302.70","8,374.00","8,167.70",8364.1,405.86K,0.74%
3365,3-Oct-19,"8,363.60","8,391.70","8,090.10",8226.9,460.97K,-1.64%
3366,4-Oct-19,"8,227.60","8,233.60","8,041.40",8148.1,416.92K,-0.96%
3367,5-Oct-19,"8,148.00","8,185.10","8,030.60",8127.3,360.92K,-0.25%
3368,6-Oct-19,"8,127.30","8,145.50","7,834.90",7881.9,448.80K,-3.02%
3369,7-Oct-19,"7,882.60","8,293.50","7,797.00",8198.6,604.74K,4.02%
3370,8-Oct-19,"8,198.50","8,323.10","8,118.10",8182.9,469.04K,-0.19%
3371,9-Oct-19,"8,180.10","8,655.90","8,122.70",8566.7,636.43K,4.69%
3372,10-Oct-19,"8,566.80","8,638.50","8,438.70",8562.3,511.46K,-0.05%
3373,11-Oct-19,"8,562.20","8,751.10","8,249.70",8267.8,667.86K,-3.44%
3374,12-Oct-19,"8,267.60","8,394.80","8,260.90",8304.4,424.02K,0.44%
3375,13-Oct-19,"8,304.30","8,450.20","8,190.60",8281.5,419.87K,-0.28%
3376,14-Oct-19,"8,281.30","8,374.30","8,222.20",8353.3,505.02K,0.87%
3377,15-Oct-19,"8,353.40","8,400.20","8,139.50",8167.2,469.73K,-2.23%
3378,16-Oct-19,"8,167.10","8,185.90","7,929.80",8000.4,538.92K,-2.04%
3379,17-Oct-19,"8,000.40","8,118.20","7,944.40",8073.3,444.95K,0.91%
3380,18-Oct-19,"8,073.30","8,116.40","7,842.00",7948.5,505.79K,-1.55%
3381,19-Oct-19,"7,948.30","8,060.20","7,892.40",7957.3,428.83K,0.11%
3382,20-Oct-19,"7,957.40","8,288.50","7,889.60",8223.4,513.91K,3.34%
3383,21-Oct-19,"8,224.10","8,315.30","8,155.70",8208.2,489.40K,-0.18%
3384,22-Oct-19,"8,207.40","8,289.10","8,017.70",8031.4,570.39K,-2.15%
3385,23-Oct-19,"8,031.00","8,055.00","7,329.20",7477,892.08K,-6.90%
3386,24-Oct-19,"7,476.80","7,501.50","7,366.30",7422.7,586.49K,-0.73%
3387,25-Oct-19,"7,422.80","8,697.70","7,404.90",8658.3,1.18M,16.65%
3388,26-Oct-19,"8,658.40","10,540.00","8,061.80",9230.6,1.78M,6.61%
3389,27-Oct-19,"9,230.60","9,773.20","9,081.00",9529.6,1.16M,3.24%
3390,28-Oct-19,"9,530.10","9,866.90","9,202.50",9207.2,1.04M,-3.38%
3391,29-Oct-19,"9,206.50","9,531.30","9,125.30",9411.3,918.48K,2.22%
3392,30-Oct-19,"9,411.30","9,411.30","9,018.40",9157.9,789.73K,-2.69%
3393,31-Oct-19,"9,157.90","9,378.90","8,959.60",9152.6,798.93K,-0.06%
3394,1-Nov-19,"9,153.10","9,270.40","9,057.20",9230.1,689.65K,0.85%
3395,2-Nov-19,"9,230.30","9,356.70","9,201.20",9300.6,570.74K,0.76%
3396,3-Nov-19,"9,300.50","9,359.10","9,095.00",9198.3,536.56K,-1.10%
3397,4-Nov-19,"9,198.70","9,500.40","9,134.10",9396.4,681.01K,2.15%
3398,5-Nov-19,"9,396.10","9,452.70","9,193.90",9310.8,653.42K,-0.91%
3399,6-Nov-19,"9,311.20","9,424.60","9,262.70",9338.9,578.03K,0.30%
3400,7-Nov-19,"9,339.20","9,367.00","9,130.00",9223.5,603.54K,-1.24%
3401,8-Nov-19,"9,223.60","9,254.80","8,722.40",8778.2,791.79K,-4.83%
3402,9-Nov-19,"8,778.10","8,877.50","8,746.90",8804.5,512.02K,0.30%
3403,10-Nov-19,"8,804.70","9,092.90","8,763.50",9036.8,581.57K,2.64%
3404,11-Nov-19,"9,036.90","9,066.40","8,649.40",8736.9,601.16K,-3.32%
3405,12-Nov-19,"8,737.40","8,841.20","8,615.70",8812.6,575.16K,0.87%
3406,13-Nov-19,"8,813.20","8,829.70","8,721.10",8783.1,454.33K,-0.33%
3407,14-Nov-19,"8,782.90","8,799.80","8,615.80",8661.2,515.43K,-1.39%
3408,15-Nov-19,"8,660.80","8,761.80","8,437.10",8476.3,653.71K,-2.13%
3409,16-Nov-19,"8,476.20","8,532.80","8,450.70",8497.3,471.16K,0.25%
3410,17-Nov-19,"8,497.40","8,631.70","8,413.00",8509.8,531.22K,0.15%
3411,18-Nov-19,"8,510.30","8,516.30","8,110.40",8208.4,692.60K,-3.54%
3412,19-Nov-19,"8,207.70","8,245.60","8,032.80",8145.7,654.27K,-0.76%
3413,20-Nov-19,"8,145.70","8,223.00","8,074.20",8099.3,607.27K,-0.57%
3414,21-Nov-19,"8,099.40","8,129.60","7,519.70",7627.9,891.50K,-5.82%
3415,22-Nov-19,"7,627.90","7,700.90","6,818.50",7272.5,1.41M,-4.66%
3416,23-Nov-19,"7,271.60","7,342.50","7,093.70",7324.1,783.18K,0.71%
3417,24-Nov-19,"7,325.00","7,344.10","6,894.90",6924.7,904.50K,-5.45%
3418,25-Nov-19,"6,924.70","7,352.80","6,534.80",7115.6,1.29M,2.76%
3419,26-Nov-19,"7,115.50","7,329.50","7,045.10",7162.8,844.27K,0.66%
3420,27-Nov-19,"7,162.80","7,636.90","6,875.40",7510.6,996.49K,4.86%
3421,28-Nov-19,"7,510.60","7,639.50","7,380.60",7426.7,737.58K,-1.12%
3422,29-Nov-19,"7,426.60","7,825.30","7,412.30",7742.7,766.71K,4.26%
3423,30-Nov-19,"7,742.70","7,787.70","7,472.70",7546.6,650.60K,-2.53%
3424,1-Dec-19,"7,546.50","7,546.50","7,244.40",7396.4,777.00K,-1.99%
3425,2-Dec-19,"7,395.90","7,433.80","7,173.60",7298.2,687.78K,-1.33%
3426,3-Dec-19,"7,298.10","7,389.40","7,227.10",7291.8,548.77K,-0.09%
3427,4-Dec-19,"7,291.90","7,702.20","7,113.60",7204.4,971.75K,-1.20%
3428,5-Dec-19,"7,204.60","7,476.30","7,184.00",7399.2,780.78K,2.70%
3429,6-Dec-19,"7,399.20","7,552.10","7,329.80",7530.8,706.10K,1.78%
3430,7-Dec-19,"7,530.40","7,595.70","7,489.60",7510.9,557.14K,-0.26%
3431,8-Dec-19,"7,510.80","7,576.40","7,416.70",7524.4,499.04K,0.18%
3432,9-Dec-19,"7,524.80","7,626.00","7,321.60",7355.8,648.66K,-2.24%
3433,10-Dec-19,"7,356.20","7,400.30","7,192.10",7235.7,609.50K,-1.63%
3434,11-Dec-19,"7,235.80","7,284.40","7,168.80",7208,518.40K,-0.38%
3435,12-Dec-19,"7,208.00","7,272.40","7,124.60",7208,611.80K,0.00%
3436,13-Dec-19,"7,208.40","7,288.00","7,200.30",7255.2,503.49K,0.65%
3437,14-Dec-19,"7,255.20","7,267.40","7,043.30",7080.8,524.56K,-2.40%
3438,15-Dec-19,"7,080.80","7,175.80","7,033.80",7128.5,492.58K,0.67%
3439,16-Dec-19,"7,128.50","7,153.10","6,864.60",6903.5,689.56K,-3.16%
3440,17-Dec-19,"6,903.50","6,943.50","6,575.00",6613.3,894.55K,-4.20%
3441,18-Dec-19,"6,613.50","7,387.70","6,462.20",7276,1.14M,10.02%
3442,19-Dec-19,"7,276.40","7,354.00","7,039.30",7165.5,778.72K,-1.52%
3443,20-Dec-19,"7,165.50","7,218.40","7,107.70",7196.4,627.04K,0.43%
3444,21-Dec-19,"7,196.40","7,197.60","7,129.60",7156.2,468.74K,-0.56%
3445,22-Dec-19,"7,156.30","7,501.10","7,142.00",7495.8,677.94K,4.74%
3446,23-Dec-19,"7,496.20","7,684.00","7,276.20",7322.8,952.16K,-2.31%
3447,24-Dec-19,"7,322.40","7,433.20","7,185.70",7268.3,785.54K,-0.74%
3448,25-Dec-19,"7,268.30","7,542.40","7,150.90",7224.8,625.41K,-0.60%
3449,26-Dec-19,"7,225.00","7,414.30","7,177.30",7210.9,795.09K,-0.19%
3450,27-Dec-19,"7,210.80","7,293.80","7,128.50",7261.7,718.07K,0.70%
3451,28-Dec-19,"7,261.90","7,375.90","7,256.50",7321.5,610.96K,0.82%
3452,29-Dec-19,"7,321.60","7,518.90","7,303.00",7397.5,611.69K,1.04%
3453,30-Dec-19,"7,397.50","7,420.90","7,244.10",7261.8,606.11K,-1.84%
3454,31-Dec-19,"7,261.50","7,331.00","7,167.40",7196.4,586.60K,-0.90%
3455,1-Jan-20,"7,196.40","7,259.40","7,180.00",7199.8,420.28K,0.05%
3456,2-Jan-20,"7,199.70","7,209.60","6,901.40",6967,632.78K,-3.23%
3457,3-Jan-20,"6,967.10","7,402.90","6,884.10",7343.1,936.29K,5.40%
3458,4-Jan-20,"7,345.10","7,433.10","7,291.40",7376.8,523.91K,0.46%
3459,5-Jan-20,"7,376.80","7,501.00","7,345.60",7372.5,628.14K,-0.06%
3460,6-Jan-20,"7,372.60","7,783.10","7,366.70",7759.1,786.75K,5.24%
3461,7-Jan-20,"7,759.10","8,182.00","7,754.10",8155.7,1.01M,5.11%
3462,8-Jan-20,"8,154.20","8,436.40","7,900.80",8059.6,1.19M,-1.18%
3463,9-Jan-20,"8,060.00","8,065.90","7,779.20",7842.4,786.50K,-2.70%
3464,10-Jan-20,"7,842.50","8,187.40","7,697.70",8187.1,1.05M,4.40%
3465,11-Jan-20,"8,187.80","8,262.90","8,008.40",8024.1,776.75K,-1.99%
3466,12-Jan-20,"8,023.30","8,189.90","7,973.10",8187.6,595.22K,2.04%
3467,13-Jan-20,"8,188.30","8,196.70","8,068.40",8111.4,610.66K,-0.93%
3468,14-Jan-20,"8,111.20","8,898.70","8,111.20",8829.2,1.48M,8.85%
3469,15-Jan-20,"8,827.90","8,904.00","8,615.50",8818.3,1.17M,-0.12%
3470,16-Jan-20,"8,818.10","8,850.00","8,605.80",8726.9,748.32K,-1.04%
